1	0	-2.73893e+03	39	2.37000e-01	2.28244e-02	-2.16490e+00	1.03411e-01	-2.94247e+00	6.69229e-01	-2.55642e+00	1.62505e+00	-2.61271e+00	3.06846e+00	-1.59075e+00	4.05354e-01	-1.42807e+00	1.02241e+00	-1.09089e+00	1.41884e+00	-1.35151e+00	2.49488e+00	-4.32733e-02	5.61613e-01	-2.28868e-03	1.02680e+00	-2.72481e-01	1.77262e+00	9.56857e-03	2.36879e+00	1.26997e+00	6.34917e-01	1.25458e+00	1.24036e+00	1.17172e+00	1.55008e+00	1.37359e+00	3.08258e+00	2.42471e+00	6.18002e-01	2.27450e+00	1.06293e+00	2.31136e+00	1.32206e+00	2.26921e+00	2.35847e+00	0.00000e+00	1.00000e+00	2.06770e-01	2.34434e-01	3.12451e-01	3.12344e-01	3.10939e-01	3.12960e-01	4.48557e-01	5.80148e-01	1.70809e-01	1.89454e-01	1.87732e-01	2.16442e-01	1.92040e-01	2.61069e-01	2.82758e-01	4.59441e-01	1.31123e-01	1.56474e-01	1.47964e-01	1.98256e-01	1.89239e-01	2.94588e-01	2.20933e-01	3.85235e-01	1.63667e-01	1.93193e-01	1.90998e-01	2.42681e-01	1.98356e-01	2.50677e-01	3.15314e-01	5.80919e-01	2.51100e-01	2.58285e-01	2.57506e-01	2.57505e-01	2.72376e-01	2.78267e-01	3.26215e-01	3.91754e-01	2.13409e+03	1.57915e+05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
2	0	-2.74571e+03	29	1.90000e-01	2.10236e-02	-2.33938e+00	4.05765e-01	-3.30499e+00	2.08657e+00	-2.99512e+00	1.94518e+00	-2.83836e+00	3.11847e+00	-1.23650e+00	3.26532e-01	-1.38397e+00	1.01068e+00	-1.12658e+00	1.49773e+00	-9.38795e-01	1.71939e+00	1.38906e-01	4.09086e-01	-1.20376e-01	1.17575e+00	-6.04264e-02	1.63057e+00	-1.92133e-01	2.74826e+00	1.57319e+00	6.48375e-01	1.13861e+00	1.01298e+00	1.09596e+00	1.35712e+00	1.54870e+00	2.78555e+00	2.55008e+00	3.82626e-01	2.47790e+00	1.04520e+00	2.43064e+00	1.43707e+00	1.92018e+00	2.03220e+00	0.00000e+00	1.00000e+00	2.21465e-01	2.20870e-01	5.57176e-01	5.29178e-01	4.38518e-01	4.16812e-01	4.93447e-01	5.98027e-01	1.51555e-01	1.54998e-01	1.90527e-01	2.28524e-01	1.99703e-01	2.54767e-01	2.05195e-01	2.97167e-01	1.29536e-01	1.44399e-01	1.56183e-01	2.03498e-01	1.77902e-01	2.40737e-01	2.38319e-01	4.73238e-01	1.85295e-01	2.00859e-01	1.69612e-01	1.94124e-01	1.92354e-01	2.43631e-01	3.18319e-01	5.07261e-01	2.52137e-01	3.13018e-01	2.90262e-01	2.85830e-01	3.03172e-01	3.03976e-01	2.84898e-01	3.52702e-01	2.11006e+03	1.81895e+05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
3	0	-2.71450e+03	30	1.96000e-01	1.54250e-02	-2.64904e+00	6.25859e-01	-2.81087e+00	1.33348e+00	-2.06567e+00	1.18003e+00	-2.61669e+00	2.87273e+00	-1.39034e+00	3.96879e-01	-1.45667e+00	1.12990e+00	-1.06134e+00	1.42813e+00	-1.10722e+00	2.17141e+00	-1.76377e-01	2.42638e-01	9.23931e-02	9.11699e-01	-5.29423e-03	1.41297e+00	6.85518e-02	3.10488e+00	1.27741e+00	5.17502e-01	1.14298e+00	7.26624e-01	1.40497e+00	1.64639e+00	1.81933e+00	3.87012e+00	2.78057e+00	7.70005e-01	2.73734e+00	1.11932e+00	2.77892e+00	1.59166e+00	2.29193e+00	2.39523e+00	0.00000e+00	1.00000e+00	2.73326e-01	2.64487e-01	4.26611e-01	4.38794e-01	2.38730e-01	2.44821e-01	4.95999e-01	6.26402e-01	1.62563e-01	1.82863e-01	1.98867e-01	2.22712e-01	2.02432e-01	2.58119e-01	2.44764e-01	3.85618e-01	1.25401e-01	1.36737e-01	1.44318e-01	1.75539e-01	1.65141e-01	2.33590e-01	2.66014e-01	5.29353e-01	1.61492e-01	1.84018e-01	1.62110e-01	1.78559e-01	2.17613e-01	2.67399e-01	4.42325e-01	8.20107e-01	3.06378e-01	3.10486e-01	3.07167e-01	2.74950e-01	3.82829e-01	3.66973e-01	3.59973e-01	4.34107e-01	2.04381e+03	6.22019e+05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
4	0	-2.76466e+03	22	1.74000e-01	2.45950e-02	-2.53683e+00	-2.37650e-02	-2.66198e+00	8.21164e-01	-2.52060e+00	1.42724e+00	-2.64157e+00	2.35869e+00	-1.08850e+00	3.24780e-01	-1.07675e+00	1.29610e+00	-1.31201e+00	1.36364e+00	-1.38544e+00	2.23179e+00	-4.14434e-02	3.63551e-01	-9.07337e-02	7.18997e-01	1.34558e-01	1.28990e+00	-2.45728e-02	2.29686e+00	1.56071e+00	6.77921e-01	1.36090e+00	1.44285e+00	1.10906e+00	1.47896e+00	1.00317e+00	2.26553e+00	2.66839e+00	4.37008e-01	2.38317e+00	1.22278e+00	2.53825e+00	1.67485e+00	2.56435e+00	2.33861e+00	0.00000e+00	1.00000e+00	2.34631e-01	3.45430e-01	2.84381e-01	2.81813e-01	3.26227e-01	3.33707e-01	4.71727e-01	5.47426e-01	1.44314e-01	1.58669e-01	1.85466e-01	2.46894e-01	2.03277e-01	2.47068e-01	2.63421e-01	3.81171e-01	1.27044e-01	1.45337e-01	1.36159e-01	1.65975e-01	1.60066e-01	2.16160e-01	2.19271e-01	3.88150e-01	1.75901e-01	1.80683e-01	2.12572e-01	2.55614e-01	1.99373e-01	2.56119e-01	2.37388e-01	3.91295e-01	2.63557e-01	2.55083e-01	2.67157e-01	2.52975e-01	3.51345e-01	3.57954e-01	3.68560e-01	4.05289e-01	2.16565e+03	3.24040e+05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
5	0	-2.77582e+03	42	2.42000e-01	1.11324e-02	-2.57813e+00	6.70843e-01	-2.75408e+00	1.14973e+00	-2.28075e+00	1.12774e+00	-3.44886e+00	3.14286e+00	-1.22520e+00	3.70287e-01	-1.41915e+00	1.20098e+00	-1.46020e+00	1.60081e+00	-1.24726e+00	2.37064e+00	1.69183e-01	4.86702e-01	-2.41756e-01	9.70040e-01	-3.49724e-01	1.54697e+00	-2.76050e-01	2.34791e+00	9.72061e-01	5.47529e-01	9.08303e-01	7.26266e-01	1.19975e+00	1.72046e+00	1.07136e+00	2.73869e+00	2.31388e+00	-2.51746e-02	2.71152e+00	1.20185e+00	2.10268e+00	1.33581e+00	2.46873e+00	2.72972e+00	0.00000e+00	1.00000e+00	2.73221e-01	2.74032e-01	3.32296e-01	3.35051e-01	2.65101e-01	2.64098e-01	7.46381e-01	7.98082e-01	1.51159e-01	1.69815e-01	1.98265e-01	2.38586e-01	2.19699e-01	2.72635e-01	2.64114e-01	4.02001e-01	1.28248e-01	1.48853e-01	1.48426e-01	1.91262e-01	1.73012e-01	2.43287e-01	2.20353e-01	3.71963e-01	1.46487e-01	1.70102e-01	1.52218e-01	1.73201e-01	2.17338e-01	2.87717e-01	2.76864e-01	4.86758e-01	2.12800e-01	2.21931e-01	3.37095e-01	3.29676e-01	2.51987e-01	2.58790e-01	4.36790e-01	5.49772e-01	2.18032e+03	1.79632e+05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
6	0	-2.74866e+03	32	2.45000e-01	1.74283e-02	-2.86243e+00	5.05363e-01	-2.50922e+00	7.80168e-01	-3.37340e+00	2.85806e+00	-3.01959e+00	2.99089e+00	-1.16739e+00	5.39562e-01	-1.22743e+00	1.33805e+00	-1.22077e+00	1.95212e+00	-1.14125e+00	2.32966e+00	-4.30348e-02	6.26406e-01	1.18847e-01	1.10872e+00	1.07339e-01	1.24626e+00	5.13096e-02	2.82355e+00	1.13901e+00	4.07834e-01	1.18408e+00	1.03867e+00	1.10894e+00	1.28987e+00	1.01972e+00	2.36925e+00	2.42971e+00	7.11494e-01	2.60335e+00	7.95975e-01	2.61768e+00	1.80458e+00	1.92256e+00	2.13664e+00	0.00000e+00	1.00000e+00	2.85505e-01	2.80378e-01	2.58645e-01	2.38401e-01	5.64155e-01	5.90025e-01	5.29020e-01	6.01378e-01	1.52316e-01	1.71963e-01	1.97314e-01	2.47934e-01	2.17849e-01	2.85379e-01	2.48410e-01	3.93947e-01	1.32036e-01	1.57551e-01	1.54001e-01	2.08255e-01	1.57168e-01	2.11368e-01	2.46119e-01	5.02651e-01	1.54628e-01	1.65015e-01	1.79994e-01	2.27578e-01	1.89599e-01	2.44733e-01	2.54104e-01	4.62941e-01	2.60179e-01	2.86201e-01	2.64543e-01	2.38441e-01	3.07074e-01	3.11875e-01	3.04954e-01	3.95918e-01	2.12982e+03	4.98622e+05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
7	0	-2.67102e+03	33	2.37000e-01	1.50082e-02	-2.62135e+00	2.85405e-01	-3.36922e+00	1.68837e+00	-2.12295e+00	1.17957e+00	-3.19448e+00	2.90534e+00	-1.17817e+00	5.04643e-01	-1.53792e+00	1.16384e+00	-1.38560e+00	1.59379e+00	-1.31553e+00	2.98230e+00	1.26482e-01	4.79847e-01	-3.17555e-01	1.07799e+00	-2.33098e-02	1.45529e+00	3.76385e-02	2.48799e+00	1.47630e+00	3.99056e-01	1.35031e+00	1.14603e+00	1.21223e+00	1.45788e+00	9.49177e-01	1.79714e+00	3.13176e+00	-2.86841e-01	3.08632e+00	1.04852e+00	2.19185e+00	1.42645e+00	2.26769e+00	2.58909e+00	0.00000e+00	1.00000e+00	2.58419e-01	2.70932e-01	4.96376e-01	4.45230e-01	2.54624e-01	2.60840e-01	6.36522e-01	6.79067e-01	1.55828e-01	1.60174e-01	2.18035e-01	2.57200e-01	2.24147e-01	2.88942e-01	3.36255e-01	6.01833e-01	1.29914e-01	1.48598e-01	1.50394e-01	1.98466e-01	1.67376e-01	2.51021e-01	2.23575e-01	4.29684e-01	1.67438e-01	1.81342e-01	1.89552e-01	2.20508e-01	1.95211e-01	2.58625e-01	2.06017e-01	2.88935e-01	3.12334e-01	2.51311e-01	3.52178e-01	3.02582e-01	2.80007e-01	2.95867e-01	3.98682e-01	5.29695e-01	1.96622e+03	5.24730e+05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
8	0	-2.70286e+03	22	2.13000e-01	6.05196e-03	-2.31591e+00	7.42120e-02	-2.81588e+00	1.17586e+00	-2.59211e+00	1.93500e+00	-3.91302e+00	4.17464e+00	-1.22759e+00	2.68264e-01	-1.17044e+00	9.82286e-01	-1.40214e+00	1.60633e+00	-1.12301e+00	2.31497e+00	1.60854e-01	6.88636e-01	-1.89794e-01	8.60511e-01	-1.14732e-01	1.64785e+00	1.81613e-02	2.37666e+00	1.64623e+00	8.31580e-01	1.48600e+00	1.20012e+00	1.53347e+00	1.65861e+00	1.06694e+00	2.28053e+00	2.68507e+00	6.89554e-01	2.16704e+00	1.33448e+00	2.62964e+00	1.82985e+00	2.86006e+00	2.76421e+00	0.00000e+00	1.00000e+00	2.09770e-01	2.38329e-01	3.09192e-01	2.55999e-01	4.03454e-01	4.25100e-01	9.38837e-01	1.10899e+00	1.50336e-01	1.64916e-01	1.78306e-01	2.06900e-01	2.38690e-01	3.14561e-01	2.48710e-01	3.63379e-01	1.35825e-01	1.62963e-01	1.41935e-01	1.79592e-01	1.81749e-01	2.68796e-01	2.20654e-01	3.73340e-01	1.91155e-01	2.18043e-01	2.04860e-01	2.31207e-01	2.23709e-01	2.63324e-01	2.45964e-01	3.76992e-01	2.83491e-01	2.97900e-01	2.61388e-01	2.61970e-01	3.75893e-01	3.78457e-01	5.36472e-01	6.36658e-01	2.04168e+03	1.36022e+05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
9	0	-2.75545e+03	22	2.02000e-01	1.74796e-02	-2.86736e+00	5.15187e-01	-2.64388e+00	9.90288e-01	-2.44702e+00	1.79245e+00	-2.56176e+00	2.59625e+00	-1.19700e+00	4.19007e-01	-9.31655e-01	1.02542e+00	-1.14819e+00	1.69932e+00	-1.20516e+00	2.26948e+00	-4.15311e-02	4.22916e-01	1.29709e-01	1.35114e+00	-1.89956e-01	1.57197e+00	-6.97617e-02	2.34395e+00	1.15012e+00	4.62079e-01	1.37221e+00	9.80524e-01	9.21549e-01	1.37166e+00	1.10652e+00	2.09051e+00	2.94405e+00	6.73461e-01	2.20947e+00	9.02231e-01	2.65024e+00	1.48905e+00	2.89292e+00	2.49707e+00	0.00000e+00	1.00000e+00	2.98462e-01	3.42801e-01	2.84758e-01	2.50180e-01	3.51956e-01	3.87716e-01	4.72707e-01	5.62505e-01	1.51809e-01	1.62422e-01	1.66119e-01	2.03806e-01	2.09995e-01	2.81224e-01	2.55930e-01	4.04375e-01	1.28611e-01	1.45250e-01	1.66336e-01	2.22883e-01	1.74129e-01	2.33713e-01	2.20273e-01	3.92541e-01	1.57055e-01	1.73362e-01	1.89383e-01	2.33157e-01	1.85766e-01	2.38301e-01	2.40868e-01	3.42524e-01	3.37274e-01	3.74184e-01	2.33844e-01	2.07771e-01	3.23099e-01	3.02896e-01	5.60873e-01	6.22685e-01	2.15621e+03	5.48755e+05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
10	0	-2.72635e+03	38	2.35000e-01	1.23521e-02	-2.59040e+00	7.71920e-01	-2.64071e+00	1.52930e+00	-2.22745e+00	1.43847e+00	-2.83692e+00	3.24551e+00	-1.23452e+00	5.77181e-01	-1.01217e+00	1.17292e+00	-1.37397e+00	1.80857e+00	-1.37582e+00	2.69706e+00	-2.83567e-02	5.21479e-01	-3.24290e-02	1.06651e+00	-3.83664e-02	1.64760e+00	1.14328e-01	4.13724e+00	1.11474e+00	5.50578e-01	1.24504e+00	1.25798e+00	1.24086e+00	1.24698e+00	1.49302e+00	2.39992e+00	2.48631e+00	3.25377e-01	2.43971e+00	1.04870e+00	2.50002e+00	1.58798e+00	3.24712e+00	3.38387e+00	0.00000e+00	1.00000e+00	2.79533e-01	2.71381e-01	3.27122e-01	3.15050e-01	2.81746e-01	2.88506e-01	5.45769e-01	6.88825e-01	1.59635e-01	1.72863e-01	1.72965e-01	1.99538e-01	2.33480e-01	3.01906e-01	3.15544e-01	5.08118e-01	1.32693e-01	1.46579e-01	1.50555e-01	1.88149e-01	1.77436e-01	2.59639e-01	3.28755e-01	9.37980e-01	1.54918e-01	1.76774e-01	1.95177e-01	2.32667e-01	1.86187e-01	2.21478e-01	2.71762e-01	3.86238e-01	2.38032e-01	2.47935e-01	2.96617e-01	2.98803e-01	3.06437e-01	3.01801e-01	6.34788e-01	7.53210e-01	2.08311e+03	3.07053e+05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
